time,target_inclination,sensor_inclination,target_orientation,sensor_orientation,sensor_orientation_fixed
1.08,20,19.56,135,95.702,95.7
1.1,20,19.54,135,95.9224,95.92
1.12,20,19.47,135,96.5256,96.53
1.14,20,19.41,135,96.5807,96.58
1.16,20,19.33,135,96.569,96.57
1.18,20,19.32,135,97.4013,97.4
1.2,20,19.24,135,97.7389,97.74
1.22,20,19.1,135,98.1709,98.17
1.24,20,18.98,135,98.7464,98.75
1.26,20,19,135,99.1446,99.14
1.28,20,18.95,135,99.1848,99.18
1.3,20,18.93,135,99.7166,99.72
1.32,20,18.93,135,100.1884,100.19
1.34,20,18.94,135,99.8764,99.88
1.36,20,19.07,135,99.6328,99.63
1.38,20,19.16,135,99.4933,99.49
1.4,20,19.1,135,99.3635,99.36
1.42,20,19.07,135,99.2624,99.26
1.45,20,19.16,135,99.3263,99.33
1.47,20,19.2,135,99.0869,99.09
1.49,20,19.18,135,99.3363,99.34
1.51,20,19.17,135,99.601,99.6
1.53,20,19.19,135,99.4337,99.43
1.55,20,19.18,135,99.6747,99.67
1.57,20,19.14,135,100.045,100.05
1.59,20,19.12,135,99.8349,99.83
1.61,20,19.03,135,100.1744,100.17
1.63,20,18.93,135,100.8128,100.81
1.65,20,18.88,135,100.7512,100.75
1.67,20,18.85,135,100.8228,100.82
1.69,20,18.85,135,101.076,101.08
1.71,20,18.85,135,101.1775,101.18
1.73,20,18.79,135,101.5639,101.56
1.75,20,18.71,135,102.3046,102.3
1.77,20,18.64,135,102.9054,102.91
1.79,20,18.57,135,103.5065,103.51
1.81,20,18.52,135,104.0942,104.09
1.83,20,18.49,135,104.4892,104.49
1.85,20,18.5,135,104.6878,104.69
1.87,20,18.53,135,104.7475,104.75
1.89,20,18.57,135,104.7599,104.76
1.91,20,18.6,135,104.596,104.6
1.93,20,18.63,135,104.4422,104.44
1.95,20,18.66,135,104.2889,104.29
1.97,20,18.68,135,104.2931,104.29
1.99,20,18.56,135,104.9017,104.9
2.01,20,18.45,135,105.3648,105.36
2.03,20,18.34,135,105.8625,105.86
2.05,20,18.25,135,106.3004,106.3
2.07,20,18.18,135,106.3842,106.38
2.1,20,18.15,135,106.3756,106.38
2.12,20,18.16,135,106.2601,106.26
2.14,20,18.2,135,105.9771,105.98
2.16,20,18.22,135,105.6864,105.69
2.18,20,18.19,135,105.5467,105.55
2.2,20,18.2,135,105.5321,105.53
2.22,20,18.24,135,105.4021,105.4
2.24,20,18.28,135,105.2373,105.24
2.26,20,18.29,135,105.8675,105.87
2.28,20,18.35,135,106.2625,106.26
2.3,20,18.44,135,106.3172,106.32
2.32,20,18.52,135,106.4975,106.5
2.34,20,18.54,135,107.0615,107.06
2.36,20,18.54,135,107.2865,107.29
2.38,20,18.5,135,107.5624,107.56
2.4,20,18.43,135,107.9025,107.9
2.42,20,18.4,135,108.0165,108.02
2.44,20,18.41,135,108.0788,108.08
2.46,20,18.4,135,108.2013,108.2
2.48,20,18.37,135,108.3432,108.34
2.5,20,18.31,135,108.2956,108.3
2.52,20,18.31,135,108.4574,108.46
2.54,20,18.26,135,108.68,108.68
2.56,20,18.19,135,108.7551,108.76
2.58,20,18.15,135,108.9704,108.97
2.6,20,18.16,135,109.4247,109.42
2.62,20,18.12,135,109.8001,109.8
2.65,20,18.06,135,110.2135,110.21
2.67,20,18.07,135,110.4295,110.43
2.69,20,18.09,135,110.6318,110.63
2.71,20,18.08,135,110.6807,110.68
2.73,20,18.1,135,110.5743,110.57
2.75,20,18.12,135,110.5803,110.58
2.77,20,18.11,135,110.6244,110.62
2.79,20,18.09,135,110.7135,110.71
2.81,20,18.08,135,110.8348,110.83
2.83,20,18.07,135,111.2041,111.2
2.85,20,18.05,135,111.4239,111.42
2.87,20,18.05,135,111.5739,111.57
2.89,20,18.05,135,111.3169,111.32
2.91,20,18.04,135,111.5602,111.56
2.93,20,18.01,135,111.6278,111.63
2.95,20,18.03,135,111.4617,111.46
2.97,20,18.08,135,111.5367,111.54
2.99,20,18.08,135,111.633,111.63
3.01,20,18.08,135,111.4667,111.47
3.03,20,18.07,135,111.2434,111.24
3.05,20,18.07,135,111.1951,111.2
3.07,20,18.07,135,110.9425,110.94
3.09,20,18.1,135,110.7543,110.75
3.11,20,18.1,135,111.0069,111.01
3.13,20,18.06,135,111.072,111.07
3.15,20,17.99,135,111.3763,111.38
3.17,20,17.99,135,111.8277,111.83
3.19,20,18.02,135,112.3796,112.38
3.21,20,18.02,135,112.702,112.7
3.23,20,18.11,135,112.9148,112.91
3.26,20,18.07,135,113.5056,113.51
3.28,20,18.05,135,113.8501,113.85
3.3,20,18.04,135,114.1284,114.13
3.32,20,18.02,135,114.3556,114.36
3.34,20,17.96,135,114.3833,114.38
3.36,20,17.95,135,114.4047,114.4
3.38,20,17.97,135,114.7346,114.73
3.4,20,17.98,135,114.851,114.85
3.42,20,18.01,135,115.1455,115.15
3.44,20,17.97,135,115.6429,115.64
3.46,20,17.92,135,115.8325,115.83
3.48,20,17.94,135,115.9873,115.99
3.5,20,17.99,135,116.1675,116.17
3.52,20,17.99,135,116.3172,116.32
3.54,20,17.92,135,116.8765,116.88
3.56,20,17.9,135,117.2134,117.21
3.58,20,17.89,135,117.4752,117.48
3.6,20,17.85,135,117.7637,117.76
3.62,20,17.81,135,118.0092,118.01
3.64,20,17.84,135,118.2345,118.23
3.66,20,17.87,135,118.3998,118.4
3.68,20,17.9,135,118.5093,118.51
3.7,20,17.91,135,118.6473,118.65
3.72,20,17.88,135,118.9915,118.99
3.74,20,17.89,135,118.8939,118.89
3.76,20,17.88,135,118.8497,118.85
3.78,20,17.83,135,119.1205,119.12
3.8,20,17.79,135,119.0216,119.02
3.82,20,17.78,135,118.8951,118.9
3.84,20,17.77,135,118.7902,118.79
3.87,20,17.78,135,118.6338,118.63
3.89,20,17.82,135,118.5335,118.53
3.91,20,17.84,135,118.5831,118.58
3.93,20,17.85,135,118.4218,118.42
3.95,20,17.9,135,117.9831,117.98
3.97,20,17.95,135,117.7059,117.71
3.99,20,17.95,135,117.6007,117.6
4.01,20,17.93,135,117.4496,117.45
4.03,20,17.93,135,117.3637,117.36
4.05,20,17.92,135,117.3018,117.3
4.07,20,17.93,135,117.4985,117.5
4.09,20,17.96,135,117.7975,117.8
4.11,20,17.97,135,118.2264,118.23
4.13,20,17.99,135,118.5713,118.57
4.15,20,18.04,135,118.975,118.98
4.17,20,18.04,135,119.3949,119.39
4.19,20,18.03,135,119.4595,119.46
4.21,20,18.05,135,119.0288,119.03
4.23,20,18.08,135,119.0255,119.03
4.25,20,18.03,135,119.0422,119.04
4.27,20,17.97,135,118.9575,118.96
4.29,20,17.96,135,119.0347,119.03
4.31,20,17.96,135,119.688,119.69
4.33,20,17.96,135,120.0855,120.09
4.35,20,17.99,135,120.4234,120.42
4.37,20,17.98,135,120.7024,120.7
4.39,20,17.98,135,121.0751,121.08
4.41,20,17.96,135,121.302,121.3
4.43,20,17.94,135,121.0412,121.04
4.46,20,17.93,135,120.7615,120.76
4.48,20,17.92,135,120.5352,120.54
4.5,20,17.92,135,120.3197,120.32
4.52,20,17.9,135,119.9766,119.98
4.54,20,17.92,135,119.6539,119.65
4.56,20,17.97,135,119.3512,119.35
4.58,20,18.05,135,119.3736,119.37
4.6,20,18.02,135,119.7986,119.8
4.62,20,18.02,135,120.2186,120.22
4.64,20,18,135,120.3755,120.38
4.66,20,17.92,135,120.233,120.23
4.68,20,17.86,135,120.3693,120.37
4.7,20,17.84,135,120.8729,120.87
4.72,20,17.79,135,121.6093,121.61
4.74,20,17.78,135,122.2645,122.26
4.76,20,17.77,135,122.6975,122.7
4.78,20,17.76,135,122.8127,122.81
4.8,20,17.78,135,122.9806,122.98
4.82,20,17.75,135,123.002,123
4.84,20,17.74,135,122.7877,122.79
4.86,20,17.8,135,122.9919,122.99
4.88,20,17.84,135,123.2214,123.22
4.9,20,17.84,135,123.6555,123.66
4.92,20,17.87,135,124.1778,124.18
4.94,20,17.85,135,124.4681,124.47
4.96,20,17.86,135,124.8502,124.85
4.98,20,17.89,135,125.2276,125.23
5,20,17.8,135,125.0479,125.05
5.02,20,17.74,135,125.1946,125.19
5.04,20,17.63,135,125.334,125.33
5.06,20,17.67,135,125.2899,125.29
5.09,20,17.81,135,125.3376,125.34
5.11,20,17.92,135,125.3004,125.3
5.13,20,17.94,135,124.8185,124.82
5.15,20,17.95,135,124.4694,124.47
5.17,20,17.9,135,124.34,124.34
5.19,20,17.89,135,124.2599,124.26
5.21,20,17.96,135,124.3713,124.37
5.23,20,17.99,135,124.5312,124.53
5.25,20,17.98,135,124.9235,124.92
5.27,20,18.08,135,125.2121,125.21
5.29,20,18.15,135,125.2857,125.29
5.31,20,18.17,135,125.3806,125.38
5.33,20,18.12,135,125.3032,125.3
5.35,20,18.19,135,125.619,125.62
5.37,20,18.29,135,126.1016,126.1
5.39,20,18.22,135,126.2802,126.28
5.41,20,18.24,135,126.7716,126.77
5.43,20,18.32,135,127.2759,127.28
5.45,20,18.34,135,127.5711,127.57
5.47,20,18.33,135,127.8338,127.83
5.49,20,18.25,135,128.3442,128.34
5.51,20,18.09,135,128.4958,128.5
5.53,20,17.94,135,128.7725,128.77
5.55,20,18.09,135,129.342,129.34
5.57,20,18.21,135,129.5743,129.57
5.59,20,18.17,135,129.802,129.8
5.61,20,18.15,135,130.3166,130.32
5.63,20,18.15,135,130.4074,130.41
5.65,20,18.08,135,130.394,130.39
5.67,20,17.45,135,129.2615,129.26
5.7,20,17.1,135,128.4178,128.42
5.72,20,16.87,135,129.6292,129.63
5.74,20,16.84,135,130.9437,130.94
5.76,20,17.28,135,130.9169,130.92
5.78,20,17.72,135,131.814,131.81
5.8,20,18.05,135,131.9962,132
5.82,20,18.07,135,131.5019,131.5
5.84,20,18.44,135,131.4627,131.46
5.86,20,18.84,135,131.6402,131.64
5.88,20,19.12,135,131.51,131.51
5.9,20,19.18,135,131.102,131.1
5.92,20,19.34,135,131.1089,131.11
5.94,20,19.51,135,131.2208,131.22
5.96,20,19.68,135,130.9231,130.92
5.98,20,19.71,135,131.3063,131.31
6,20,19.73,135,131.8114,131.81
6.02,20,19.89,135,132.2188,132.22
6.04,20,20.04,135,132.8078,132.81
6.06,20,20.12,135,133.4583,133.46
6.08,20,20.14,135,133.8255,133.83
6.1,20,20.17,135,133.9035,133.9
6.12,20,20.22,135,134.386,134.39
6.14,20,20.14,135,134.423,134.42
6.16,20,20.13,135,134.2732,134.27
6.18,20,20.21,135,134.4016,134.4
6.2,20,20.2,135,134.4721,134.47
6.22,20,20.18,135,134.3913,134.39
6.24,20,20.27,135,134.6653,134.67
6.26,20,20.29,135,135.0297,135.03
6.28,20,20.28,135,135.3009,135.3
6.31,20,20.35,135,135.6132,135.61
6.33,20,20.37,135,135.7648,135.76
6.35,20,20.34,135,135.8557,135.86
6.37,20,20.33,135,136.1073,136.11
6.39,20,20.34,135,136.4363,136.44
6.41,20,20.34,135,136.6781,136.68
6.43,20,20.32,135,136.9058,136.91
6.45,20,20.3,135,137.0035,137
6.47,20,20.29,135,137.0156,137.02
6.49,20,20.29,135,137.0409,137.04
6.51,20,20.27,135,136.8499,136.85
6.53,20,20.23,135,136.3224,136.32
6.55,20,20.2,135,135.8717,135.87
6.57,20,20.18,135,135.4592,135.46
6.59,20,20.15,135,135.082,135.08
6.61,20,20.13,135,134.7817,134.78
6.63,20,20.15,135,134.8154,134.82
6.65,20,20.16,135,134.9391,134.94
6.67,20,20.16,135,135.0968,135.1
6.69,20,20.16,135,135.244,135.24
6.71,20,20.17,135,135.3645,135.36
6.73,20,20.17,135,135.5504,135.55
6.75,20,20.19,135,135.7486,135.75
6.77,20,20.23,135,135.9614,135.96
6.79,20,20.24,135,136.1896,136.19
6.81,20,20.25,135,136.426,136.43
6.84,20,20.24,135,136.5528,136.55
6.86,20,20.28,135,136.5364,136.54
6.88,20,20.28,135,136.4772,136.48
6.9,20,20.24,135,136.2078,136.21
6.92,20,20.21,135,135.9551,135.96
6.94,20,20.18,135,135.7895,135.79
6.96,20,20.16,135,135.6315,135.63
6.98,20,20.15,135,135.5421,135.54
7,20,20.14,135,135.5152,135.52
7.02,20,20.16,135,135.5878,135.59
7.04,20,20.19,135,135.7551,135.76
7.06,20,20.22,135,135.8756,135.88
7.08,20,20.22,135,135.9357,135.94
7.1,20,20.25,135,136.1185,136.12
7.12,20,20.27,135,136.3096,136.31
7.14,20,20.29,135,136.5003,136.5
7.16,20,20.28,135,136.6821,136.68
7.18,20,20.3,135,136.9268,136.93
7.2,20,20.3,135,137.0771,137.08
7.22,20,20.3,135,137.1621,137.16
7.24,20,20.3,135,137.2643,137.26
7.26,20,20.29,135,137.5141,137.51
7.28,20,20.31,135,137.7795,137.78
7.3,20,20.34,135,138.0962,138.1
7.32,20,20.39,135,138.4182,138.42
7.34,20,20.41,135,138.7011,138.7
7.36,20,20.43,135,138.8685,138.87
7.38,20,20.44,135,138.886,138.89
7.4,20,20.45,135,138.8099,138.81
7.42,20,20.47,135,138.6574,138.66
7.45,20,20.48,135,138.443,138.44
7.47,20,20.47,135,138.2438,138.24
7.49,20,20.45,135,138.0492,138.05
7.51,20,20.43,135,137.9287,137.93
7.53,20,20.39,135,137.6414,137.64
7.55,20,20.34,135,137.2271,137.23
7.57,20,20.27,135,136.7859,136.79
7.59,20,20.19,135,136.3341,136.33
7.61,20,20.14,135,136.029,136.03
7.63,20,20.11,135,135.7739,135.77
7.65,20,20.11,135,135.5856,135.59
7.67,20,20.11,135,135.6726,135.67
7.69,20,20.12,135,135.8218,135.82
7.71,20,20.14,135,135.966,135.97
7.73,20,20.16,135,136.0513,136.05
7.75,20,20.17,135,136.124,136.12
7.77,20,20.18,135,136.1835,136.18
7.79,20,20.16,135,136.0106,136.01
7.81,20,20.12,135,135.8377,135.84
7.83,20,20.09,135,135.6632,135.66
7.85,20,20.02,135,135.4446,135.44
7.87,20,19.98,135,135.3772,135.38
7.89,20,19.97,135,135.3351,135.34
7.91,20,19.98,135,135.4209,135.42
7.93,20,20.03,135,135.6909,135.69
7.95,20,20.08,135,135.9452,135.95
7.97,20,20.13,135,136.0994,136.1
7.99,20,20.21,135,136.2396,136.24
8.01,20,20.26,135,136.3631,136.36
8.03,20,20.27,135,136.4452,136.45
8.06,20,20.25,135,136.506,136.51
8.08,20,20.23,135,136.5725,136.57
8.1,20,20.21,135,136.5841,136.58
8.12,20,20.18,135,136.5635,136.56
8.14,20,20.17,135,136.5011,136.5
8.16,20,20.19,135,136.4552,136.46
8.18,20,20.19,135,136.1825,136.18
8.2,20,20.16,135,135.9108,135.91
8.22,20,20.13,135,135.5051,135.51
8.24,20,20.11,135,135.1981,135.2
8.26,20,20.09,135,134.9853,134.99
8.28,20,20.07,135,134.7702,134.77
8.3,20,20.06,135,134.6922,134.69
8.32,20,20.08,135,135.0029,135
8.34,20,20.08,135,135.2314,135.23
8.36,20,20.09,135,135.465,135.47
8.38,20,20.11,135,135.6769,135.68
8.4,20,20.12,135,135.8924,135.89
8.42,20,20.15,135,136.1289,136.13
8.44,20,20.17,135,136.3551,136.36
8.46,20,20.12,135,136.5188,136.52
8.48,20,20.14,135,136.6907,136.69
8.5,20,20.33,135,136.759,136.76
8.52,20,20.48,135,136.6726,136.67
8.54,20,20.43,135,136.6821,136.68
8.56,20,20.41,135,136.6909,136.69
8.58,20,20.46,135,136.5121,136.51
8.6,20,20.47,135,136.284,136.28
8.62,20,20.44,135,136.3114,136.31
8.65,20,20.43,135,136.2939,136.29
8.67,20,20.46,135,136.1308,136.13
8.69,20,20.47,135,136.2035,136.2
8.71,20,20.45,135,136.2787,136.28
8.73,20,20.44,135,136.2566,136.26
8.75,20,20.46,135,136.314,136.31
8.77,20,20.46,135,136.4808,136.48
8.79,20,20.46,135,136.6407,136.64
8.81,20,20.47,135,136.6431,136.64
8.83,20,20.46,135,136.539,136.54
8.85,20,20.39,135,136.2807,136.28
8.87,20,20.38,135,136.0624,136.06
8.89,20,20.38,135,135.8823,135.88
8.91,20,20.34,135,135.755,135.76
8.93,20,20.31,135,135.7168,135.72
8.95,20,20.32,135,135.779,135.78
8.97,20,20.32,135,135.7985,135.8
8.99,20,20.28,135,135.8105,135.81
9.01,20,20.25,135,135.8687,135.87
9.03,20,20.26,135,135.9035,135.9
9.05,20,20.28,135,135.9268,135.93
9.07,20,20.3,135,136.1974,136.2
9.09,20,20.32,135,136.6094,136.61
9.11,20,20.4,135,137.0745,137.07
9.13,20,20.46,135,137.437,137.44
9.15,20,20.49,135,137.7627,137.76
9.17,20,20.52,135,138.0248,138.02
9.19,20,20.51,135,137.9322,137.93
9.21,20,20.47,135,137.6216,137.62
9.23,20,20.45,135,137.335,137.34
9.25,20,20.45,135,137.1081,137.11
9.27,20,20.42,135,136.7581,136.76
9.3,20,20.4,135,136.4957,136.5
9.32,20,20.38,135,136.3563,136.36
9.34,20,20.39,135,136.3402,136.34
9.36,20,20.43,135,136.4507,136.45
9.38,20,20.45,135,136.5343,136.53
9.4,20,20.45,135,136.6074,136.61
9.42,20,20.45,135,136.71,136.71
9.44,20,20.45,135,136.6909,136.69
9.46,20,20.43,135,136.669,136.67
9.48,20,20.39,135,136.5639,136.56
9.5,20,20.34,135,136.3245,136.32
9.52,20,20.29,135,136.0234,136.02
9.54,20,20.27,135,135.8389,135.84
9.56,20,20.26,135,135.6693,135.67
9.58,20,20.26,135,135.6238,135.62
9.6,20,20.26,135,135.5815,135.58
9.62,20,20.25,135,135.5198,135.52
9.64,20,20.25,135,135.4436,135.44
9.66,20,20.26,135,135.385,135.39
9.68,20,20.25,135,135.3158,135.32
9.7,20,20.25,135,135.3021,135.3
9.72,20,20.27,135,135.4424,135.44
9.74,20,20.3,135,135.685,135.69
9.76,20,20.33,135,135.9241,135.92
9.78,20,20.36,135,136.1399,136.14
9.8,20,20.34,135,136.2314,136.23
9.82,20,20.33,135,136.3407,136.34
9.84,20,20.32,135,136.4514,136.45
9.86,20,20.32,135,136.5475,136.55
9.89,20,20.31,135,136.6238,136.62
9.91,20,20.31,135,136.7408,136.74
9.93,20,20.33,135,136.9248,136.92
9.95,20,20.34,135,137.0763,137.08
9.97,20,20.37,135,137.2473,137.25
9.99,20,20.39,135,137.4131,137.41
10.01,20,20.41,135,137.5111,137.51
10.03,20,20.43,135,137.5584,137.56
10.05,20,20.43,135,137.54,137.54
10.07,20,20.43,135,137.4881,137.49
10.09,20,20.43,135,137.443,137.44
10.11,20,20.41,135,137.2135,137.21
10.13,20,20.38,135,136.917,136.92
10.15,20,20.37,135,136.669,136.67
10.17,20,20.35,135,136.4797,136.48
10.19,20,20.33,135,136.3485,136.35
10.21,20,20.33,135,136.2789,136.28
10.23,20,20.34,135,136.2686,136.27
10.25,20,20.34,135,136.2565,136.26
10.27,20,20.34,135,136.259,136.26
10.29,20,20.36,135,136.2725,136.27
10.31,20,20.35,135,136.22,136.22
10.33,20,20.34,135,136.1847,136.18
10.35,20,20.34,135,136.1906,136.19
10.37,20,20.33,135,136.158,136.16
10.39,20,20.3,135,136.1535,136.15
10.41,20,20.29,135,136.1609,136.16
10.43,20,20.28,135,136.1233,136.12
10.45,20,20.28,135,136.1168,136.12
10.47,20,20.3,135,136.1147,136.11
10.5,20,20.32,135,136.3282,136.33
10.52,20,20.37,135,136.7818,136.78
10.54,20,20.41,135,137.1904,137.19
10.56,20,20.43,135,137.5202,137.52
10.58,20,20.49,135,137.8557,137.86
10.6,20,20.52,135,138.0696,138.07
10.62,20,20.54,135,138.1496,138.15
10.64,20,20.54,135,138.1574,138.16
10.66,20,20.53,135,138.0904,138.09
10.68,20,20.53,135,137.9889,137.99
10.7,20,20.52,135,137.8482,137.85
10.72,20,20.51,135,137.755,137.76
10.74,20,20.51,135,137.6568,137.66
10.76,20,20.49,135,137.4885,137.49
10.78,20,20.46,135,137.3289,137.33
10.8,20,20.42,135,137.2048,137.2
10.82,20,20.38,135,137.0483,137.05
10.84,20,20.35,135,136.782,136.78
10.86,20,20.36,135,136.7146,136.71
10.88,20,20.38,135,136.7169,136.72
10.9,20,20.4,135,136.6495,136.65
10.92,20,20.43,135,136.7336,136.73
10.94,20,20.45,135,136.8031,136.8
10.96,20,20.44,135,136.7788,136.78
10.98,20,20.43,135,136.8403,136.84
11,20,20.41,135,136.8562,136.86
11.02,20,20.39,135,136.7461,136.75
11.05,20,20.36,135,136.5302,136.53
11.07,20,20.32,135,136.273,136.27
11.09,20,20.29,135,136.1049,136.1
11.11,20,20.26,135,136.0338,136.03
11.13,20,20.27,135,136.0561,136.06
11.15,20,20.3,135,136.2535,136.25
11.17,20,20.32,135,136.4924,136.49
11.19,20,20.33,135,136.7203,136.72
11.21,20,20.33,135,136.8841,136.88
11.23,20,20.34,135,136.9817,136.98
11.25,20,20.33,135,137.1868,137.19
11.27,20,20.32,135,137.0676,137.07
11.29,20,20.31,135,136.7879,136.79
11.31,20,20.28,135,136.3774,136.38
11.33,20,20.27,135,136.0418,136.04
11.35,20,20.25,135,135.7775,135.78
11.37,20,20.25,135,135.6285,135.63
11.39,20,20.27,135,135.65,135.65
11.41,20,20.3,135,135.6755,135.68
11.43,20,20.33,135,135.6801,135.68
11.45,20,20.35,135,135.704,135.7
11.47,20,20.34,135,135.7415,135.74
11.49,20,20.33,135,135.7969,135.8
11.51,20,20.33,135,135.8704,135.87
11.53,20,20.31,135,135.8663,135.87
11.55,20,20.3,135,135.8063,135.81
11.57,20,20.3,135,135.8216,135.82
11.59,20,20.31,135,135.8406,135.84
11.61,20,20.31,135,135.8726,135.87
11.63,20,20.29,135,135.9569,135.96
11.65,20,20.28,135,136.0278,136.03
11.68,20,20.28,135,136.035,136.04
11.7,20,20.28,135,136.0775,136.08
11.72,20,20.29,135,136.1406,136.14
11.74,20,20.3,135,136.1971,136.2
11.76,20,20.31,135,136.2911,136.29
11.78,20,20.35,135,136.5516,136.55
11.8,20,20.4,135,136.8356,136.84
11.82,20,20.43,135,137.0619,137.06
11.84,20,20.44,135,137.2164,137.22
11.86,20,20.44,135,137.3433,137.34
11.88,20,20.45,135,137.45,137.45
11.9,20,20.44,135,137.3772,137.38
11.92,20,20.39,135,137.0398,137.04
11.94,20,20.35,135,136.6647,136.66
11.96,20,20.31,135,136.3388,136.34
11.98,20,20.3,135,136.1028,136.1
12,20,20.29,135,135.9535,135.95
12.02,20,20.28,135,135.8263,135.83
12.04,20,20.3,135,136.1023,136.1
12.06,20,20.33,135,136.6708,136.67
12.08,20,20.37,135,137.1339,137.13
12.1,20,20.41,135,137.5747,137.57
12.12,20,20.43,135,137.8837,137.88
12.14,20,20.45,135,138.115,138.12
12.16,20,20.46,135,138.2086,138.21
12.18,20,20.42,135,137.8969,137.9
12.2,20,20.39,135,137.5668,137.57
12.22,20,20.34,135,137.287,137.29
12.24,20,20.31,135,137.019,137.02
12.26,20,20.3,135,136.8623,136.86
12.29,20,20.3,135,136.7072,136.71
12.31,20,20.3,135,136.5901,136.59
12.33,20,20.31,135,136.5331,136.53
12.35,20,20.31,135,136.4847,136.48
12.37,20,20.31,135,136.4715,136.47
12.39,20,20.29,135,136.4862,136.49
12.41,20,20.23,135,136.3947,136.39
12.43,20,20.17,135,136.0877,136.09
12.45,20,20.1,135,135.5509,135.55
12.47,20,20.05,135,135.1019,135.1
12.49,20,20.01,135,134.805,134.81
12.51,20,20.01,135,134.6773,134.68
12.53,20,20.02,135,134.6059,134.61
12.55,20,20.02,135,134.5197,134.52
12.57,20,20.05,135,134.8134,134.81
12.59,20,20.15,135,135.6813,135.68
12.61,20,20.2,135,136.1661,136.17
12.63,20,20.24,135,136.539,136.54
12.65,20,20.29,135,136.84,136.84
12.67,20,20.32,135,136.9527,136.95
12.69,20,20.32,135,136.836,136.84
12.71,20,20.31,135,136.597,136.6
12.73,20,20.29,135,136.3736,136.37
12.76,20,20.27,135,136.1766,136.18
12.78,20,20.26,135,135.9913,135.99
12.8,20,20.27,135,135.9034,135.9
12.82,20,20.27,135,135.9112,135.91
12.84,20,20.26,135,135.9338,135.93
12.86,20,20.25,135,136.0089,136.01
12.88,20,20.26,135,136.0615,136.06
12.9,20,20.26,135,136.1205,136.12
12.92,20,20.28,135,136.2137,136.21
12.94,20,20.3,135,136.5597,136.56
12.96,20,20.35,135,137.0281,137.03
12.98,20,20.42,135,137.6388,137.64
13,20,20.46,135,138.095,138.1
13.02,20,20.5,135,138.3814,138.38
13.04,20,20.51,135,138.6324,138.63
13.06,20,20.48,135,138.494,138.49
13.08,20,20.43,135,138.1157,138.12
13.1,20,20.38,135,137.5887,137.59
13.12,20,20.33,135,137.0859,137.09
13.14,20,20.29,135,136.6747,136.67
13.16,20,20.25,135,136.3398,136.34
13.18,20,20.23,135,136.1859,136.19
13.2,20,20.22,135,136.2137,136.21
13.22,20,20.21,135,136.3446,136.34
13.24,20,20.23,135,136.5385,136.54
13.26,20,20.27,135,136.7339,136.73
13.28,20,20.31,135,136.8158,136.82
13.3,20,20.32,135,136.7514,136.75
13.32,20,20.33,135,136.6455,136.65
13.34,20,20.32,135,136.5173,136.52
13.37,20,20.29,135,136.4552,136.46
