time,target_inclination,sensor_inclination,target_orientation,sensor_orientation,sensor_orientation_fixed
16.31,20,20.06,135,132.3297,132.33
16.33,20,20.04,135,132.7086,132.71
16.35,20,20.04,135,133.0666,133.07
16.37,20,20.08,135,133.4409,133.44
16.39,20,20.09,135,133.672,133.67
16.41,20,20.04,135,133.611,133.61
16.43,20,20.04,135,133.5784,133.58
16.45,20,20.06,135,133.5642,133.56
16.47,20,19.98,135,133.226,133.23
16.49,20,19.92,135,133.0829,133.08
16.51,20,19.88,135,133.0726,133.07
16.53,20,19.84,135,133.0134,133.01
16.55,20,19.86,135,133.067,133.07
16.57,20,19.91,135,133.1133,133.11
16.59,20,19.92,135,133.0915,133.09
16.61,20,19.95,135,133.177,133.18
16.63,20,19.96,135,133.2507,133.25
16.65,20,19.9,135,133.2106,133.21
16.67,20,19.85,135,133.2006,133.2
16.69,20,19.85,135,133.1445,133.14
16.71,20,19.81,135,132.8275,132.83
16.73,20,19.81,135,132.6028,132.6
16.75,20,19.84,135,132.6799,132.68
16.77,20,19.83,135,132.502,132.5
16.79,20,19.83,135,132.3109,132.31
16.81,20,19.87,135,132.6288,132.63
16.83,20,19.91,135,132.7442,132.74
16.85,20,19.91,135,132.726,132.73
16.87,20,19.89,135,132.8024,132.8
16.89,20,19.86,135,132.8583,132.86
16.91,20,19.84,135,133.0421,133.04
16.93,20,19.84,135,133.3824,133.38
16.96,20,19.86,135,133.6599,133.66
16.98,20,19.92,135,133.9999,134
17,20,19.96,135,134.2486,134.25
17.02,20,19.99,135,134.3978,134.4
17.04,20,20,135,134.5102,134.51
17.06,20,20,135,134.2835,134.28
17.08,20,19.99,135,133.9847,133.98
17.1,20,19.96,135,133.8342,133.83
17.12,20,19.92,135,133.6525,133.65
17.14,20,19.89,135,133.5541,133.55
17.16,20,19.94,135,133.4992,133.5
17.18,20,20.02,135,133.4735,133.47
17.2,20,20.05,135,133.6553,133.66
17.22,20,20.09,135,134.0492,134.05
17.24,20,20.19,135,134.4393,134.44
17.26,20,20.25,135,134.6183,134.62
17.28,20,20.2,135,134.6484,134.65
17.3,20,20.13,135,134.6034,134.6
17.32,20,20.13,135,134.3875,134.39
17.34,20,20.12,135,134.1396,134.14
17.36,20,19.99,135,133.9376,133.94
17.38,20,19.98,135,134.1361,134.14
17.4,20,19.98,135,134.2244,134.22
17.42,20,19.99,135,134.1383,134.14
17.44,20,19.94,135,134.024,134.02
17.46,20,19.92,135,133.964,133.96
17.48,20,19.93,135,133.7339,133.73
17.5,20,19.92,135,133.4007,133.4
17.52,20,19.86,135,133.1956,133.2
17.54,20,19.77,135,133.0302,133.03
17.56,20,19.74,135,132.8967,132.9
17.58,20,19.79,135,133.142,133.14
17.61,20,19.8,135,133.6684,133.67
17.63,20,19.9,135,134.4621,134.46
17.65,20,19.98,135,135.0676,135.07
17.67,20,20.01,135,135.372,135.37
17.69,20,20.01,135,135.5924,135.59
17.71,20,19.99,135,135.7936,135.79
17.73,20,19.95,135,135.9139,135.91
17.75,20,19.91,135,136.1276,136.13
17.77,20,19.88,135,136.2543,136.25
17.79,20,19.88,135,136.2814,136.28
17.81,20,19.92,135,136.2282,136.23
17.83,20,19.92,135,135.8205,135.82
17.85,20,19.85,135,134.9223,134.92
17.87,20,19.82,135,134.0943,134.09
17.89,20,19.89,135,133.5196,133.52
17.91,20,19.92,135,133.1978,133.2
17.93,20,19.83,135,132.7962,132.8
17.95,20,19.83,135,132.5639,132.56
17.97,20,19.81,135,132.4963,132.5
17.99,20,19.74,135,132.4302,132.43
18.01,20,19.77,135,132.3755,132.38
18.03,20,19.88,135,132.4137,132.41
18.05,20,19.98,135,132.5768,132.58
18.07,20,19.99,135,132.7714,132.77
18.09,20,19.89,135,132.5912,132.59
18.11,20,19.81,135,132.4337,132.43
18.13,20,19.82,135,132.566,132.57
18.15,20,19.8,135,132.5567,132.56
18.17,20,19.77,135,132.6418,132.64
18.19,20,19.79,135,132.8982,132.9
18.21,20,19.86,135,133.2027,133.2
18.24,20,19.93,135,133.8672,133.87
18.26,20,20,135,134.7771,134.78
18.28,20,19.99,135,135.1553,135.16
18.3,20,19.98,135,135.0994,135.1
18.32,20,20.01,135,135.0888,135.09
18.34,20,20.05,135,135.108,135.11
18.36,20,20.06,135,135.0562,135.06
18.38,20,20.09,135,134.9955,135
18.4,20,20.16,135,134.9705,134.97
18.42,20,20.11,135,134.9574,134.96
18.44,20,20.08,135,134.9202,134.92
18.46,20,20.14,135,134.9049,134.9
18.48,20,20.14,135,134.7314,134.73
18.5,20,20.04,135,134.0991,134.1
18.52,20,20.03,135,133.558,133.56
18.54,20,20.04,135,133.3719,133.37
18.56,20,20.03,135,133.1153,133.12
18.58,20,19.98,135,132.5909,132.59
18.6,20,19.99,135,132.4304,132.43
18.62,20,19.97,135,132.6475,132.65
18.64,20,19.95,135,132.7711,132.77
18.66,20,19.97,135,133.0298,133.03
18.68,20,20.09,135,133.2815,133.28
18.7,20,20.09,135,133.2809,133.28
18.72,20,20.03,135,133.2216,133.22
18.74,20,20.03,135,133.2934,133.29
18.76,20,19.98,135,133.3215,133.32
18.78,20,19.89,135,133.0096,133.01
18.8,20,19.9,135,133.0844,133.08
18.82,20,19.95,135,133.6051,133.61
18.84,20,19.93,135,133.8436,133.84
18.86,20,19.89,135,134.2019,134.2
18.89,20,19.91,135,134.6634,134.66
18.91,20,19.96,135,135.0854,135.09
18.93,20,19.99,135,135.3061,135.31
18.95,20,20.06,135,135.5582,135.56
18.97,20,20.08,135,135.8411,135.84
18.99,20,19.98,135,135.5259,135.53
19.01,20,19.91,135,135.1361,135.14
19.03,20,19.79,135,134.6457,134.65
19.05,20,19.74,135,134.0868,134.09
19.07,20,19.79,135,133.7706,133.77
19.09,20,19.86,135,133.553,133.55
19.11,20,19.78,135,133.304,133.3
19.13,20,19.82,135,133.7164,133.72
19.15,20,19.9,135,134.1978,134.2
19.17,20,19.94,135,134.6448,134.64
19.19,20,19.94,135,135.0539,135.05
19.21,20,20.03,135,135.3354,135.34
19.23,20,20.26,135,135.6155,135.62
19.25,20,20.28,135,135.8079,135.81
19.27,20,20.11,135,135.9418,135.94
19.29,20,20.15,135,136.0583,136.06
19.31,20,20.18,135,135.9975,136
19.33,20,20.11,135,135.9063,135.91
19.35,20,20.12,135,136.0262,136.03
19.37,20,20.12,135,135.7623,135.76
19.39,20,20.03,135,135.0874,135.09
19.41,20,19.97,135,134.7783,134.78
19.43,20,20,135,134.5061,134.51
19.45,20,20.04,135,134.0583,134.06
19.47,20,20.08,135,134.0213,134.02
19.49,20,20.05,135,134.3204,134.32
19.52,20,20,135,134.4697,134.47
19.54,20,20.03,135,134.768,134.77
19.56,20,20.03,135,135.0575,135.06
19.58,20,19.99,135,135.1157,135.12
19.6,20,19.99,135,135.1541,135.15
19.62,20,20.05,135,135.2047,135.2
19.64,20,20.06,135,135.0324,135.03
19.66,20,19.99,135,134.7753,134.78
19.68,20,19.9,135,134.6184,134.62
19.7,20,19.93,135,134.544,134.54
19.72,20,19.91,135,134.5196,134.52
19.74,20,19.85,135,134.3316,134.33
19.76,20,19.86,135,134.4137,134.41
19.78,20,19.86,135,134.4357,134.44
19.8,20,19.83,135,134.3696,134.37
19.82,20,19.84,135,134.4491,134.45
19.84,20,19.89,135,134.4096,134.41
19.86,20,19.92,135,134.2267,134.23
19.88,20,19.97,135,134.2672,134.27
19.9,20,19.99,135,134.3674,134.37
19.92,20,19.9,135,134.1815,134.18
19.94,20,19.89,135,133.955,133.96
19.96,20,19.91,135,133.9375,133.94
19.98,20,19.91,135,133.942,133.94
0,10,19.93,90,133.7696,133.77
0.02,10,19.95,90,133.7345,133.73
0.04,10,19.99,90,133.7077,133.71
0.06,10,20.03,90,133.7353,133.74
0.08,10,20.03,90,133.746,133.75
0.1,10,20,90,133.7947,133.79
0.12,10,20,90,133.9454,133.95
0.14,10,20.01,90,134.0342,134.03
0.16,10,19.96,90,134.248,134.25
0.18,10,20,90,134.4892,134.49
0.2,10,20.04,90,134.6087,134.61
0.22,10,20.03,90,134.7208,134.72
0.24,10,20.06,90,135.0645,135.06
0.26,10,20.04,90,134.9924,134.99
0.28,10,20.03,90,134.4254,134.43
0.31,10,20.07,90,134.0251,134.03
0.33,10,19.99,90,133.4201,133.42
0.35,10,19.86,90,132.7496,132.75
0.37,10,19.84,90,132.5757,132.58
0.39,10,19.88,90,132.6434,132.64
0.41,10,19.89,90,133.0344,133.03
0.43,10,19.87,90,133.6313,133.63
0.45,10,20.03,90,134.0476,134.05
0.47,10,20.11,90,134.3592,134.36
0.49,10,20.09,90,134.7959,134.8
0.51,10,20.07,90,134.9508,134.95
0.53,10,20.07,90,135.0366,135.04
0.55,10,20.04,90,134.9085,134.91
0.57,10,19.98,90,134.6193,134.62
0.59,10,19.87,90,134.1734,134.17
0.61,10,19.9,90,133.8482,133.85
0.63,10,19.83,90,133.3913,133.39
0.65,10,19.74,90,132.9104,132.91
0.67,10,19.7,90,132.7307,132.73
0.69,10,19.71,90,132.7926,132.79
0.71,10,19.58,90,132.6048,132.6
0.73,10,19.58,90,132.5833,132.58
0.75,10,19.52,90,132.6912,132.69
0.77,10,19.45,90,132.0501,132.05
0.79,10,19.32,90,131.7226,131.72
0.81,10,19.12,90,130.7,130.7
0.83,10,19.05,90,130.0731,130.07
0.85,10,18.93,90,129.6574,129.66
0.87,10,18.89,90,129.3453,129.35
0.89,10,18.78,90,128.9626,128.96
0.91,10,18.7,90,128.5126,128.51
0.93,10,18.59,90,128.0204,128.02
0.96,10,18.47,90,127.4271,127.43
0.98,10,18.37,90,126.8681,126.87
1,10,18.27,90,126.2676,126.27
1.02,10,18.15,90,125.8037,125.8
1.04,10,18.01,90,125.4682,125.47
1.06,10,17.9,90,125.1409,125.14
1.08,10,17.74,90,124.4489,124.45
1.1,10,17.53,90,123.7728,123.77
1.12,10,17.32,90,123.2417,123.24
1.14,10,17.26,90,122.9399,122.94
1.16,10,17.13,90,122.8197,122.82
1.18,10,17.08,90,122.755,122.76
1.2,10,16.98,90,122.8942,122.89
1.22,10,16.78,90,123.2624,123.26
1.24,10,16.59,90,123.6314,123.63
1.26,10,16.48,90,123.7948,123.79
1.28,10,16.34,90,123.9229,123.92
1.3,10,16.21,90,124.0096,124.01
1.32,10,16.01,90,124.1623,124.16
1.34,10,15.84,90,124.2892,124.29
1.36,10,15.68,90,124.4197,124.42
1.38,10,15.53,90,124.4646,124.46
1.4,10,15.33,90,124.4209,124.42
1.42,10,15.19,90,124.4279,124.43
1.44,10,15,90,124.3824,124.38
1.46,10,14.87,90,124.1145,124.11
1.48,10,14.65,90,123.9915,123.99
1.5,10,14.46,90,123.8419,123.84
1.52,10,14.22,90,123.6505,123.65
1.54,10,14.03,90,123.4597,123.46
1.56,10,13.84,90,123.3911,123.39
1.58,10,13.59,90,123.8025,123.8
1.61,10,13.46,90,124.1028,124.1
1.63,10,13.28,90,124.5295,124.53
1.65,10,13.1,90,124.8995,124.9
1.67,10,12.93,90,125.2391,125.24
1.69,10,12.7,90,125.1046,125.1
1.71,10,12.48,90,124.4155,124.42
1.73,10,12.24,90,123.6389,123.64
1.75,10,12.01,90,123.0555,123.06
1.77,10,11.87,90,122.5722,122.57
1.79,10,11.69,90,122.0519,122.05
1.81,10,11.48,90,121.6693,121.67
1.83,10,11.25,90,121.8187,121.82
1.85,10,11.03,90,122.182,122.18
1.87,10,10.84,90,122.4551,122.46
1.89,10,10.69,90,122.6296,122.63
1.91,10,10.51,90,122.7073,122.71
1.93,10,10.33,90,122.4353,122.44
1.95,10,10.17,90,121.6595,121.66
1.97,10,10.04,90,120.7234,120.72
1.99,10,9.83,90,119.6554,119.66
2.01,10,9.68,90,118.6354,118.64
2.03,10,9.57,90,117.9485,117.95
2.05,10,9.46,90,117.5279,117.53
2.07,10,9.28,90,117.3011,117.3
2.09,10,9.16,90,117.2458,117.25
2.11,10,9.1,90,117.4442,117.44
2.13,10,9.01,90,117.7124,117.71
2.15,10,8.85,90,118.7189,118.72
2.17,10,8.72,90,118.5605,118.56
2.19,10,8.63,90,118.2529,118.25
2.21,10,8.5,90,118.8679,118.87
2.24,10,8.42,90,119.4247,119.42
2.26,10,8.36,90,120.0737,120.07
2.28,10,8.26,90,120.5457,120.55
2.3,10,8.15,90,120.6061,120.61
2.32,10,7.99,90,120.8222,120.82
2.34,10,7.9,90,120.0897,120.09
2.36,10,7.78,90,119.1592,119.16
2.38,10,7.74,90,118.0003,118
2.4,10,7.64,90,117.2566,117.26
2.42,10,7.52,90,116.8723,116.87
2.44,10,7.39,90,116.2522,116.25
2.46,10,7.24,90,116.3399,116.34
2.48,10,7.2,90,117.4059,117.41
2.5,10,7.12,90,118.5561,118.56
2.52,10,7.06,90,119.2891,119.29
2.54,10,7.05,90,119.7165,119.72
2.56,10,6.95,90,120.2155,120.22
2.58,10,6.87,90,120.4498,120.45
2.6,10,6.79,90,119.9416,119.94
2.62,10,6.7,90,118.961,118.96
2.64,10,6.67,90,118.2514,118.25
2.66,10,6.64,90,117.6558,117.66
2.68,10,6.59,90,117.093,117.09
2.7,10,6.58,90,116.7156,116.72
2.72,10,6.61,90,115.9932,115.99
2.74,10,6.58,90,114.7648,114.76
2.76,10,6.54,90,113.8466,113.85
2.78,10,6.55,90,113.3331,113.33
2.8,10,6.57,90,113.0533,113.05
2.82,10,6.57,90,112.7124,112.71
2.84,10,6.56,90,113.7585,113.76
2.86,10,6.55,90,115.2014,115.2
2.89,10,6.54,90,116.482,116.48
2.91,10,6.5,90,117.5091,117.51
2.93,10,6.51,90,118.4206,118.42
2.95,10,6.56,90,119.1639,119.16
2.97,10,6.53,90,119.3832,119.38
2.99,10,6.47,90,119.1646,119.16
3.01,10,6.53,90,118.8212,118.82
3.03,10,6.61,90,118.4843,118.48
3.05,10,6.63,90,117.9564,117.96
3.07,10,6.53,90,117.9503,117.95
3.09,10,6.52,90,117.9419,117.94
3.11,10,6.62,90,117.9058,117.91
3.13,10,6.72,90,117.8445,117.84
3.15,10,6.73,90,117.5339,117.53
3.17,10,6.87,90,117.3374,117.34
3.19,10,7.01,90,117.4991,117.5
3.21,10,7.13,90,117.5434,117.54
3.23,10,7.24,90,117.1279,117.13
3.25,10,7.3,90,116.3631,116.36
3.27,10,7.32,90,115.5518,115.55
3.29,10,7.45,90,114.9903,114.99
3.31,10,7.59,90,114.7416,114.74
3.33,10,7.7,90,114.5139,114.51
3.35,10,7.81,90,114.7953,114.8
3.37,10,7.91,90,115.7117,115.71
3.39,10,7.95,90,116.8541,116.85
3.41,10,8.03,90,117.8144,117.81
3.43,10,8.1,90,118.6452,118.65
3.45,10,8.24,90,119.2829,119.28
3.47,10,8.35,90,119.791,119.79
3.49,10,8.47,90,120.2102,120.21
3.51,10,8.58,90,120.6317,120.63
3.54,10,8.84,90,120.9962,121
3.56,10,9.04,90,121.1193,121.12
3.58,10,9.19,90,121.0293,121.03
3.6,10,9.39,90,121.1946,121.19
3.62,10,9.55,90,121.3727,121.37
3.64,10,9.68,90,121.157,121.16
3.66,10,9.81,90,120.9142,120.91
3.68,10,9.96,90,120.8697,120.87
3.7,10,10.11,90,120.9197,120.92
3.72,10,10.28,90,121.0038,121
3.74,10,10.4,90,120.9557,120.96
3.76,10,10.53,90,120.7248,120.72
3.78,10,10.67,90,120.3657,120.37
3.8,10,10.79,90,120.0891,120.09
3.82,10,11.02,90,119.9293,119.93
3.84,10,11.18,90,119.8991,119.9
3.86,10,11.32,90,119.745,119.75
3.88,10,11.46,90,119.846,119.85
3.9,10,11.51,90,120.1945,120.19
3.92,10,11.63,90,120.3807,120.38
3.94,10,11.72,90,120.5362,120.54
3.96,10,11.78,90,120.7038,120.7
3.98,10,11.88,90,120.8864,120.89
4,10,12,90,120.9419,120.94
4.02,10,12.08,90,120.9932,120.99
4.04,10,12.2,90,120.947,120.95
4.06,10,12.3,90,120.9536,120.95
4.08,10,12.41,90,120.9584,120.96
4.1,10,12.52,90,121.0488,121.05
4.12,10,12.55,90,121.1192,121.12
4.14,10,12.66,90,120.9298,120.93
4.17,10,12.78,90,120.7062,120.71
4.19,10,12.86,90,120.4166,120.42
4.21,10,12.91,90,120.1295,120.13
4.23,10,12.99,90,119.9309,119.93
4.25,10,13.12,90,119.8566,119.86
4.27,10,13.16,90,120.2468,120.25
4.29,10,13.25,90,120.7097,120.71
4.31,10,13.33,90,121.1618,121.16
4.33,10,13.33,90,121.6568,121.66
4.35,10,13.41,90,122.0619,122.06
4.37,10,13.4,90,122.3322,122.33
4.39,10,13.42,90,122.2772,122.28
4.41,10,13.46,90,121.6149,121.61
4.43,10,13.48,90,120.9476,120.95
4.45,10,13.48,90,120.4088,120.41
4.47,10,13.52,90,119.9708,119.97
4.49,10,13.56,90,119.6566,119.66
4.51,10,13.59,90,119.4639,119.46
4.53,10,13.54,90,119.573,119.57
4.55,10,13.51,90,119.7129,119.71
4.57,10,13.54,90,119.8666,119.87
4.59,10,13.52,90,120.0509,120.05
4.61,10,13.53,90,120.1268,120.13
4.63,10,13.53,90,120.3013,120.3
4.65,10,13.5,90,120.47,120.47
4.67,10,13.47,90,120.7217,120.72
4.69,10,13.5,90,120.9364,120.94
4.71,10,13.47,90,121.097,121.1
4.73,10,13.45,90,121.1898,121.19
4.75,10,13.47,90,121.1607,121.16
4.77,10,13.4,90,120.8941,120.89
4.79,10,13.33,90,120.4381,120.44
4.82,10,13.24,90,119.9684,119.97
4.84,10,13.2,90,119.5577,119.56
4.86,10,13.13,90,119.2052,119.21
4.88,10,13.05,90,118.9028,118.9
4.9,10,12.95,90,119.1028,119.1
4.92,10,12.79,90,119.5709,119.57
4.94,10,12.67,90,119.9517,119.95
4.96,10,12.57,90,120.3084,120.31
4.98,10,12.51,90,120.738,120.74
5,10,12.51,90,121.1058,121.11
5.02,10,12.48,90,121.5149,121.51
5.04,10,12.29,90,122.0655,122.07
5.06,10,12.22,90,122.2716,122.27
5.08,10,12.16,90,122.3815,122.38
5.1,10,11.98,90,122.6895,122.69
5.12,10,11.89,90,122.7321,122.73
5.14,10,11.84,90,122.6429,122.64
5.16,10,11.88,90,122.4969,122.5
5.18,10,11.9,90,121.6419,121.64
5.2,10,11.88,90,120.9802,120.98
5.22,10,11.8,90,120.37,120.37
5.24,10,11.78,90,119.8546,119.85
5.26,10,11.73,90,119.5702,119.57
5.28,10,11.64,90,119.4152,119.42
5.3,10,11.53,90,119.3588,119.36
5.32,10,11.38,90,119.4807,119.48
5.34,10,11.26,90,119.6664,119.67
5.36,10,11.12,90,119.7097,119.71
5.38,10,10.97,90,119.6683,119.67
5.4,10,10.85,90,119.6253,119.63
5.42,10,10.77,90,119.5699,119.57
5.44,10,10.7,90,119.4937,119.49
5.47,10,10.62,90,119.4939,119.49
5.49,10,10.56,90,119.2329,119.23
5.51,10,10.46,90,119.0371,119.04
5.53,10,10.33,90,118.8565,118.86
5.55,10,10.22,90,118.6452,118.65
5.57,10,10.16,90,118.2454,118.25
5.59,10,10.06,90,117.8003,117.8
5.61,10,9.99,90,117.4788,117.48
5.63,10,9.97,90,117.2466,117.25
5.65,10,10,90,117.0291,117.03
5.67,10,9.97,90,116.9301,116.93
5.69,10,9.92,90,117.2804,117.28
5.71,10,9.89,90,117.6931,117.69
5.73,10,9.82,90,118.0037,118
5.75,10,9.75,90,118.2531,118.25
5.77,10,9.7,90,118.5537,118.55
5.79,10,9.67,90,118.7999,118.8
5.81,10,9.63,90,118.9232,118.92
5.83,10,9.59,90,118.8768,118.88
5.85,10,9.54,90,118.8304,118.83
5.87,10,9.5,90,118.8809,118.88
5.89,10,9.47,90,118.8825,118.88
5.91,10,9.45,90,118.8789,118.88
5.93,10,9.41,90,118.6446,118.64
5.95,10,9.4,90,117.8246,117.82
5.97,10,9.4,90,116.9423,116.94
5.99,10,9.4,90,116.1173,116.12
6.01,10,9.4,90,115.4214,115.42
6.03,10,9.44,90,114.8037,114.8
6.05,10,9.48,90,114.6212,114.62
6.08,10,9.5,90,114.3351,114.34
6.1,10,9.51,90,114.1928,114.19
6.12,10,9.57,90,114.0868,114.09
6.14,10,9.64,90,113.8657,113.87
6.16,10,9.61,90,113.9932,113.99
6.18,10,9.59,90,113.8035,113.8
6.2,10,9.57,90,114.2066,114.21
6.22,10,9.58,90,115.1955,115.2
6.24,10,9.58,90,116.8127,116.81
6.26,10,9.54,90,117.7204,117.72
6.28,10,9.52,90,117.9421,117.94
6.3,10,9.52,90,117.7413,117.74
6.32,10,9.5,90,117.1003,117.1
6.34,10,9.47,90,116.3131,116.31
6.36,10,9.47,90,115.4311,115.43
6.38,10,9.47,90,115.058,115.06
6.4,10,9.5,90,114.1329,114.13
6.42,10,9.52,90,113.2472,113.25
6.44,10,9.49,90,112.9357,112.94
6.46,10,9.48,90,112.7453,112.75
6.48,10,9.51,90,112.772,112.77
6.5,10,9.56,90,112.6993,112.7
6.52,10,9.55,90,112.8483,112.85
6.54,10,9.5,90,112.9425,112.94
6.56,10,9.49,90,112.779,112.78
6.58,10,9.54,90,112.4324,112.43
6.6,10,9.5,90,112.0648,112.06
6.62,10,9.5,90,111.3271,111.33
6.64,10,9.61,90,110.768,110.77
6.66,10,9.75,90,110.3802,110.38
6.68,10,9.81,90,110.2329,110.23
6.7,10,9.72,90,109.8546,109.85
6.72,10,9.74,90,109.448,109.45
6.75,10,9.79,90,108.6496,108.65
6.77,10,9.79,90,107.823,107.82
6.79,10,9.81,90,107.4291,107.43
6.81,10,9.83,90,106.9452,106.95
6.83,10,9.89,90,106.4705,106.47
6.85,10,9.96,90,106.3254,106.33
6.87,10,10.02,90,106.2738,106.27
6.89,10,10.05,90,106.0214,106.02
6.91,10,10.11,90,105.6281,105.63
6.93,10,10.12,90,105.4229,105.42
6.95,10,10.14,90,105.3102,105.31
6.97,10,10.18,90,105.2198,105.22
6.99,10,10.22,90,104.4719,104.47
7.01,10,10.25,90,103.9522,103.95
7.03,10,10.27,90,103.4932,103.49
7.05,10,10.23,90,102.971,102.97
7.07,10,10.19,90,102.8507,102.85
7.09,10,10.17,90,103.2231,103.22
7.11,10,10.16,90,103.2196,103.22
7.13,10,10.17,90,103.2511,103.25
7.15,10,10.21,90,103.3942,103.39
7.17,10,10.19,90,103.6482,103.65
7.19,10,10.12,90,104.2222,104.22
7.21,10,10.1,90,104.272,104.27
7.23,10,10.14,90,104.0118,104.01
7.25,10,10.18,90,103.905,103.91
7.27,10,10.2,90,103.6093,103.61
7.29,10,10.19,90,102.8035,102.8
7.31,10,10.14,90,102.6878,102.69
7.33,10,10.03,90,103.0424,103.04
7.35,10,9.94,90,103.0505,103.05
7.37,10,9.9,90,103.2229,103.22
7.4,10,9.88,90,103.4635,103.46
7.42,10,9.85,90,103.4567,103.46
7.44,10,9.85,90,103.6941,103.69
7.46,10,9.86,90,103.9359,103.94
7.48,10,9.84,90,103.7492,103.75
7.5,10,9.84,90,103.5776,103.58
7.52,10,9.83,90,104.4079,104.41
7.54,10,9.85,90,104.5377,104.54
7.56,10,9.92,90,103.7045,103.7
7.58,10,10,90,103.8815,103.88
7.6,10,10.06,90,103.6802,103.68
7.62,10,10.16,90,102.0805,102.08
7.64,10,10.25,90,101.1224,101.12
7.66,10,10.28,90,101.4303,101.43
7.68,10,10.22,90,100.5252,100.53
7.7,10,10.22,90,99.8963,99.9
7.72,10,10.25,90,100.1913,100.19
7.74,10,10.2,90,100.1043,100.1
7.76,10,10.16,90,99.8768,99.88
7.78,10,10.18,90,100.1755,100.18
7.8,10,10.21,90,100.1018,100.1
7.82,10,10.23,90,99.5561,99.56
7.84,10,10.22,90,99.7102,99.71
7.86,10,10.15,90,99.7444,99.74
7.88,10,10.13,90,99.696,99.7
7.9,10,10.15,90,100.0328,100.03
7.92,10,10.13,90,100.6943,100.69
7.94,10,10.08,90,101.0526,101.05
7.96,10,10.01,90,101.4665,101.47
7.98,10,9.98,90,101.5109,101.51
8.01,10,10.03,90,100.806,100.81
8.03,10,10.09,90,100.186,100.19
8.05,10,10.09,90,100.0566,100.06
8.07,10,10.11,90,99.4735,99.47
8.09,10,10.2,90,98.6981,98.7
8.11,10,10.19,90,98.6017,98.6
8.13,10,10.19,90,97.9653,97.97
8.15,10,10.27,90,97.4512,97.45
8.17,10,10.3,90,97.2472,97.25
8.19,10,10.31,90,96.4208,96.42
8.21,10,10.38,90,95.7829,95.78
8.23,10,10.41,90,95.8581,95.86
8.25,10,10.43,90,95.6529,95.65
8.27,10,10.33,90,96.275,96.28
8.29,10,10.23,90,97.4284,97.43
8.31,10,10.16,90,98.443,98.44
8.33,10,10.07,90,99.6087,99.61
8.35,10,9.97,90,100.3809,100.38
8.37,10,9.91,90,100.9364,100.94
8.39,10,9.88,90,101.2557,101.26
8.41,10,9.96,90,100.5451,100.55
8.43,10,10.05,90,99.875,99.88
8.45,10,10.07,90,99.3262,99.33
8.47,10,10.11,90,98.7355,98.74
8.49,10,10.18,90,98.2034,98.2
8.51,10,10.19,90,97.6492,97.65
8.53,10,10.16,90,97.6244,97.62
8.55,10,10.03,90,97.7449,97.74
8.57,10,10.06,90,97.2136,97.21
8.59,10,10.07,90,97.1708,97.17
8.61,10,10.02,90,96.9556,96.96
8.63,10,10,90,96.7135,96.71
8.65,10,10.06,90,96.7946,96.79
8.68,10,10.06,90,97.1794,97.18
8.7,10,9.96,90,97.0224,97.02
8.72,10,9.97,90,97.064,97.06
8.74,10,10.04,90,97.0838,97.08
8.76,10,10.08,90,96.5774,96.58
8.78,10,10.08,90,96.3297,96.33
8.8,10,10.1,90,96.4353,96.44
8.82,10,10.13,90,96.2353,96.24
8.84,10,10.18,90,96.1729,96.17
8.86,10,10.23,90,96.1345,96.13
8.88,10,10.24,90,95.5795,95.58
8.9,10,10.24,90,95.2398,95.24
8.92,10,10.25,90,95.3895,95.39
8.94,10,10.29,90,94.8787,94.88
8.96,10,10.29,90,94.3257,94.33
8.98,10,10.29,90,94.201,94.2
9,10,10.29,90,94.4675,94.47
9.02,10,10.25,90,94.3957,94.4
9.04,10,10.14,90,95.1371,95.14
9.06,10,10.09,90,95.669,95.67
9.08,10,10.12,90,95.6449,95.64
9.1,10,10.15,90,95.8523,95.85
9.12,10,10.15,90,96.3575,96.36
9.14,10,10.15,90,96.4271,96.43
9.16,10,10.13,90,96.9714,96.97
9.18,10,10.04,90,97.7411,97.74
9.2,10,9.97,90,97.9636,97.96
9.22,10,9.97,90,98.0423,98.04
9.24,10,9.93,90,98.4867,98.49
9.26,10,9.83,90,98.6672,98.67
9.28,10,9.79,90,98.268,98.27
9.3,10,9.78,90,97.9755,97.98
9.32,10,9.83,90,97.3145,97.31
9.35,10,9.9,90,96.3955,96.4
9.37,10,9.97,90,95.8907,95.89
9.39,10,10.07,90,95.1653,95.17
9.41,10,10.16,90,94.3663,94.37
9.43,10,10.18,90,94.2505,94.25
9.45,10,10.17,90,94.3633,94.36
9.47,10,10.1,90,94.3579,94.36
9.49,10,10.11,90,94.4237,94.42
9.51,10,10.11,90,94.6517,94.65
9.53,10,10.1,90,94.7039,94.7
9.55,10,10.09,90,94.7369,94.74
9.57,10,10.11,90,94.815,94.82
9.59,10,10.14,90,94.5312,94.53
9.61,10,10.17,90,94.3024,94.3
9.63,10,10.16,90,94.4993,94.5
9.65,10,10.12,90,94.534,94.53
9.67,10,10.11,90,94.4187,94.42
9.69,10,10.16,90,94.3544,94.35
9.71,10,10.19,90,94.0476,94.05
9.73,10,10.21,90,93.6799,93.68
9.75,10,10.27,90,93.8164,93.82
9.77,10,10.31,90,94.1138,94.11
9.79,10,10.32,90,93.4595,93.46
9.81,10,10.35,90,92.8561,92.86
9.83,10,10.41,90,92.7028,92.7
9.85,10,10.43,90,92.1568,92.16
9.87,10,10.43,90,91.4502,91.45
