time,continuous_time,target_inclination,sensor_inclination,target_orientation,sensor_orientation
11.87,71.87,10,6.41,90,86.46
11.89,71.89,10,6.52,90,85.73
11.91,71.91,10,6.52,90,85.43
11.93,71.93,10,6.55,90,86.23
11.96,71.96,10,6.57,90,85.89
11.98,71.98,10,6.53,90,85.73
12,72,10,6.56,90,86.6
12.02,72.02,10,6.59,90,86.94
12.04,72.04,10,6.57,90,85.76
12.06,72.06,10,6.56,90,85.25
12.08,72.08,10,6.56,90,84.82
12.1,72.1,10,6.55,90,84.1
12.12,72.12,10,6.58,90,84
12.14,72.14,10,6.51,90,84.55
12.16,72.16,10,6.57,90,84.48
12.18,72.18,10,6.67,90,83.88
12.2,72.2,10,6.63,90,83.65
12.22,72.22,10,6.78,90,84.41
12.24,72.24,10,6.95,90,84.42
12.26,72.26,10,6.82,90,84.13
12.28,72.28,10,6.62,90,83.9
12.3,72.3,10,6.63,90,83.96
12.32,72.32,10,6.66,90,84.21
12.35,72.35,10,6.65,90,84.21
12.37,72.37,10,6.51,90,83.66
12.39,72.39,10,6.5,90,83.39
12.41,72.41,10,6.74,90,83.92
12.43,72.43,10,6.73,90,83.62
12.45,72.45,10,6.75,90,83.14
12.47,72.47,10,6.92,90,83.27
12.49,72.49,10,7.03,90,83.65
12.51,72.51,10,6.95,90,83.32
12.53,72.53,10,6.91,90,82.54
12.55,72.55,10,6.99,90,82
12.57,72.57,10,7.04,90,81.7
12.59,72.59,10,7.01,90,81.18
12.61,72.61,10,7.09,90,80.89
12.63,72.63,10,7.23,90,80.91
12.65,72.65,10,7.26,90,80.86
12.67,72.67,10,7.32,90,80.8
12.69,72.69,10,7.4,90,80.87
12.72,72.72,10,7.45,90,81.16
12.74,72.74,10,7.45,90,81.14
12.76,72.76,10,7.47,90,80.96
12.78,72.78,10,7.5,90,81.25
12.8,72.8,10,7.5,90,81.79
12.82,72.82,10,7.45,90,81.58
12.84,72.84,10,7.46,90,81.55
12.86,72.86,10,7.5,90,81.85
12.88,72.88,10,7.52,90,82.13
12.9,72.9,10,7.55,90,81.76
12.92,72.92,10,7.58,90,81.65
12.94,72.94,10,7.69,90,81.75
12.96,72.96,10,7.78,90,81.61
12.98,72.98,10,7.74,90,81.22
13,73,10,7.77,90,81.27
13.02,73.02,10,7.84,90,81.4
13.04,73.04,10,7.92,90,81.3
13.06,73.06,10,7.94,90,81
13.08,73.08,10,7.98,90,81.35
13.11,73.11,10,8.01,90,81.49
13.13,73.13,10,7.97,90,81.58
13.15,73.15,10,7.92,90,81.69
13.17,73.17,10,7.9,90,81.76
13.19,73.19,10,7.86,90,81.79
13.21,73.21,10,7.86,90,81.95
13.23,73.23,10,7.84,90,81.89
13.25,73.25,10,7.8,90,82
13.27,73.27,10,7.85,90,82.31
13.29,73.29,10,7.84,90,82.35
13.31,73.31,10,7.9,90,82.54
13.33,73.33,10,7.98,90,82.74
13.35,73.35,10,7.95,90,82.84
13.37,73.37,10,7.96,90,83.26
13.39,73.39,10,7.93,90,83.38
13.41,73.41,10,7.88,90,83.38
13.43,73.43,10,7.89,90,83.42
13.45,73.45,10,7.92,90,83.38
13.47,73.47,10,7.97,90,83.38
13.5,73.5,10,8.03,90,83.28
13.52,73.52,10,8.1,90,83.01
13.54,73.54,10,8.19,90,82.9
13.56,73.56,10,8.27,90,82.8
13.58,73.58,10,8.29,90,82.61
13.6,73.6,10,8.3,90,82.39
13.62,73.62,10,8.35,90,82.38
13.64,73.64,10,8.35,90,82.4
13.66,73.66,10,8.31,90,82.31
13.68,73.68,10,8.27,90,82.49
13.7,73.7,10,8.3,90,82.53
13.72,73.72,10,8.28,90,82.47
13.74,73.74,10,8.23,90,82.43
13.76,73.76,10,8.24,90,82.54
13.78,73.78,10,8.27,90,82.84
13.8,73.8,10,8.26,90,83.03
13.82,73.82,10,8.24,90,83.16
13.84,73.84,10,8.23,90,83.17
13.86,73.86,10,8.28,90,83.39
13.89,73.89,10,8.27,90,83.68
13.91,73.91,10,8.2,90,83.8
13.93,73.93,10,8.2,90,83.82
13.95,73.95,10,8.25,90,83.93
13.97,73.97,10,8.25,90,83.9
13.99,73.99,10,8.24,90,83.8
14.01,74.01,10,8.28,90,83.84
14.03,74.03,10,8.36,90,83.95
14.05,74.05,10,8.36,90,83.84
14.07,74.07,10,8.35,90,83.7
14.09,74.09,10,8.4,90,83.6
14.11,74.11,10,8.41,90,83.45
14.13,74.13,10,8.43,90,83.35
14.15,74.15,10,8.5,90,83.22
14.17,74.17,10,8.5,90,83.14
14.19,74.19,10,8.5,90,83.24
14.21,74.21,10,8.52,90,83.46
14.23,74.23,10,8.53,90,83.56
14.25,74.25,10,8.55,90,83.63
14.28,74.28,10,8.6,90,83.72
14.3,74.3,10,8.6,90,83.68
14.32,74.32,10,8.58,90,83.74
14.34,74.34,10,8.6,90,83.76
14.36,74.36,10,8.6,90,83.67
14.38,74.38,10,8.59,90,83.62
14.4,74.4,10,8.62,90,83.59
14.42,74.42,10,8.64,90,83.46
14.44,74.44,10,8.64,90,83.31
14.46,74.46,10,8.65,90,83.37
14.48,74.48,10,8.67,90,83.37
14.5,74.5,10,8.68,90,83.34
14.52,74.52,10,8.68,90,83.4
14.54,74.54,10,8.65,90,83.66
14.56,74.56,10,8.63,90,83.84
14.58,74.58,10,8.6,90,83.93
14.6,74.6,10,8.62,90,84.17
14.62,74.62,10,8.66,90,84.47
14.64,74.64,10,8.65,90,84.47
14.67,74.67,10,8.65,90,84.42
14.69,74.69,10,8.67,90,84.38
14.71,74.71,10,8.69,90,84.46
14.73,74.73,10,8.73,90,84.53
14.75,74.75,10,8.67,90,84.34
14.77,74.77,10,8.69,90,84.32
14.79,74.79,10,8.74,90,84.39
14.81,74.81,10,8.68,90,84.49
14.83,74.83,10,8.68,90,84.7
14.85,74.85,10,8.67,90,84.75
14.87,74.87,10,8.64,90,84.8
14.89,74.89,10,8.67,90,85.01
14.91,74.91,10,8.69,90,84.99
14.93,74.93,10,8.68,90,84.91
14.95,74.95,10,8.75,90,84.99
14.97,74.97,10,8.76,90,84.99
14.99,74.99,10,8.8,90,84.9
15.01,75.01,10,8.86,90,84.99
15.04,75.04,10,8.86,90,84.88
15.06,75.06,10,8.82,90,84.8
15.08,75.08,10,8.82,90,84.84
15.1,75.1,10,8.84,90,84.83
15.12,75.12,10,8.82,90,84.72
15.14,75.14,10,8.84,90,84.87
15.16,75.16,10,8.91,90,85.06
15.18,75.18,10,8.85,90,85.06
15.2,75.2,10,8.86,90,85.24
15.22,75.22,10,8.91,90,85.41
15.24,75.24,10,8.93,90,85.46
15.26,75.26,10,8.91,90,85.53
15.28,75.28,10,8.94,90,85.64
15.3,75.3,10,9,90,85.57
15.32,75.32,10,9.02,90,85.35
15.34,75.34,10,9.08,90,85.32
15.36,75.36,10,9.13,90,85.23
15.38,75.38,10,9.17,90,85.15
15.4,75.4,10,9.21,90,85.19
15.43,75.43,10,9.19,90,85.23
15.45,75.45,10,9.19,90,85.27
15.47,75.47,10,9.18,90,85.37
15.49,75.49,10,9.14,90,85.47
15.51,75.51,10,9.13,90,85.52
15.53,75.53,10,9.13,90,85.56
15.55,75.55,10,9.1,90,85.66
15.57,75.57,10,9.1,90,85.68
15.59,75.59,10,9.1,90,85.64
15.61,75.61,10,9.11,90,85.65
15.63,75.63,10,9.11,90,85.64
15.65,75.65,10,9.12,90,85.61
15.67,75.67,10,9.12,90,85.63
15.69,75.69,10,9.11,90,85.67
15.71,75.71,10,9.14,90,85.55
15.73,75.73,10,9.15,90,85.62
15.75,75.75,10,9.14,90,85.7
15.77,75.77,10,9.13,90,85.82
15.8,75.8,10,9.15,90,85.89
15.82,75.82,10,9.14,90,85.94
15.84,75.84,10,9.11,90,85.94
15.86,75.86,10,9.11,90,85.91
15.88,75.88,10,9.12,90,85.93
15.9,75.9,10,9.12,90,85.97
15.92,75.92,10,9.12,90,85.98
15.94,75.94,10,9.13,90,85.93
15.96,75.96,10,9.13,90,85.92
15.98,75.98,10,9.06,90,85.98
16,76,10,9.03,90,86.13
16.02,76.02,10,9.02,90,86.25
16.04,76.04,10,9.01,90,86.33
16.06,76.06,10,9,90,86.41
16.08,76.08,10,8.99,90,86.52
16.1,76.1,10,8.99,90,86.6
16.12,76.12,10,8.98,90,86.61
16.14,76.14,10,8.98,90,86.55
16.16,76.16,10,8.99,90,86.51
16.18,76.18,10,9,90,86.5
16.21,76.21,10,9.02,90,86.39
16.23,76.23,10,9.06,90,86.17
16.25,76.25,10,9.09,90,86.05
16.27,76.27,10,9.1,90,85.97
16.29,76.29,10,9.12,90,85.8
16.31,76.31,10,9.14,90,85.7
16.33,76.33,10,9.16,90,85.69
16.35,76.35,10,9.16,90,85.68
16.37,76.37,10,9.16,90,85.69
16.39,76.39,10,9.16,90,85.73
16.41,76.41,10,9.15,90,85.77
16.43,76.43,10,9.14,90,85.82
16.45,76.45,10,9.14,90,85.82
16.47,76.47,10,9.14,90,85.77
16.49,76.49,10,9.16,90,85.73
16.51,76.51,10,9.17,90,85.74
16.53,76.53,10,9.2,90,85.58
16.55,76.55,10,9.22,90,85.47
16.57,76.57,10,9.21,90,85.47
16.6,76.6,10,9.21,90,85.44
16.62,76.62,10,9.2,90,85.48
16.64,76.64,10,9.17,90,85.57
16.66,76.66,10,9.13,90,85.69
16.68,76.68,10,9.11,90,85.89
16.7,76.7,10,9.11,90,86.05
16.72,76.72,10,9.1,90,86.09
16.74,76.74,10,9.11,90,86.02
16.76,76.76,10,9.16,90,85.82
16.78,76.78,10,9.19,90,85.67
16.8,76.8,10,9.21,90,85.52
16.82,76.82,10,9.23,90,85.43
16.84,76.84,10,9.24,90,85.44
16.86,76.86,10,9.23,90,85.52
16.88,76.88,10,9.2,90,85.52
16.9,76.9,10,9.2,90,85.59
16.92,76.92,10,9.19,90,85.75
16.94,76.94,10,9.18,90,85.83
16.96,76.96,10,9.18,90,85.88
16.99,76.99,10,9.2,90,85.87
17.01,77.01,10,9.23,90,85.78
17.03,77.03,10,9.25,90,85.66
17.05,77.05,10,9.26,90,85.55
17.07,77.07,10,9.28,90,85.47
17.09,77.09,10,9.28,90,85.43
17.11,77.11,10,9.26,90,85.46
17.13,77.13,10,9.24,90,85.48
17.15,77.15,10,9.22,90,85.54
17.17,77.17,10,9.18,90,85.71
17.19,77.19,10,9.15,90,85.83
17.21,77.21,10,9.14,90,85.93
17.23,77.23,10,9.14,90,86.02
17.25,77.25,10,9.14,90,86.05
17.27,77.27,10,9.15,90,86.04
17.3,77.3,10,9.17,90,86.03
17.32,77.32,10,9.18,90,86.02
17.34,77.34,10,9.18,90,86.04
17.36,77.36,10,9.18,90,86.13
17.38,77.38,10,9.16,90,86.17
17.4,77.4,10,9.19,90,86.3
17.42,77.42,10,9.21,90,86.35
17.44,77.44,10,9.17,90,86.31
17.46,77.46,10,9.2,90,86.45
17.48,77.48,10,9.21,90,86.25
17.5,77.5,10,9.17,90,85.89
17.52,77.52,10,9.19,90,85.85
17.54,77.54,10,9.23,90,86.03
17.56,77.56,10,9.17,90,86.02
17.58,77.58,10,9.17,90,86.09
17.6,77.6,10,9.19,90,86.17
17.62,77.62,10,9.21,90,86.19
17.64,77.64,10,9.23,90,86.16
17.66,77.66,10,9.26,90,86.11
17.69,77.69,10,9.31,90,85.93
17.71,77.71,10,9.35,90,85.76
17.73,77.73,10,9.41,90,85.6
17.75,77.75,10,9.44,90,85.44
17.77,77.77,10,9.5,90,85.35
17.79,77.79,10,9.6,90,85.28
17.81,77.81,10,9.63,90,85.14
17.83,77.83,10,9.62,90,85.01
17.85,77.85,10,9.64,90,84.98
17.87,77.87,10,9.61,90,85.09
17.89,77.89,10,9.55,90,85.26
17.91,77.91,10,9.5,90,85.43
17.93,77.93,10,9.45,90,85.69
17.95,77.95,10,9.41,90,85.99
17.97,77.97,10,9.36,90,86.26
17.99,77.99,10,9.33,90,86.46
18.01,78.01,10,9.32,90,86.62
18.03,78.03,10,9.31,90,86.75
18.06,78.06,10,9.29,90,86.86
18.08,78.08,10,9.28,90,86.94
18.1,78.1,10,9.27,90,86.97
18.12,78.12,10,9.27,90,86.97
18.14,78.14,10,9.27,90,86.96
18.16,78.16,10,9.28,90,86.91
18.18,78.18,10,9.31,90,86.82
18.2,78.2,10,9.33,90,86.73
18.22,78.22,10,9.35,90,86.63
18.24,78.24,10,9.39,90,86.61
18.26,78.26,10,9.41,90,86.58
18.28,78.28,10,9.41,90,86.59
18.3,78.3,10,9.39,90,86.6
18.32,78.32,10,9.36,90,86.72
18.34,78.34,10,9.35,90,86.8
18.36,78.36,10,9.34,90,86.84
18.38,78.38,10,9.34,90,86.82
18.4,78.4,10,9.34,90,86.81
18.42,78.42,10,9.37,90,86.65
18.45,78.45,10,9.38,90,86.53
18.47,78.47,10,9.39,90,86.43
18.49,78.49,10,9.4,90,86.41
18.51,78.51,10,9.41,90,86.37
18.53,78.53,10,9.43,90,86.34
18.55,78.55,10,9.43,90,86.39
18.57,78.57,10,9.41,90,86.42
18.59,78.59,10,9.41,90,86.4
18.61,78.61,10,9.41,90,86.43
18.63,78.63,10,9.4,90,86.52
18.65,78.65,10,9.39,90,86.61
18.67,78.67,10,9.38,90,86.73
18.69,78.69,10,9.38,90,86.83
18.71,78.71,10,9.38,90,86.88
18.73,78.73,10,9.37,90,86.91
18.75,78.75,10,9.37,90,86.93
18.77,78.77,10,9.36,90,86.92
18.79,78.79,10,9.36,90,86.86
18.82,78.82,10,9.37,90,86.85
18.84,78.84,10,9.38,90,86.8
18.86,78.86,10,9.39,90,86.72
18.88,78.88,10,9.39,90,86.68
18.9,78.9,10,9.4,90,86.65
18.92,78.92,10,9.41,90,86.53
18.94,78.94,10,9.43,90,86.36
18.96,78.96,10,9.46,90,86.26
18.98,78.98,10,9.47,90,86.2
19,79,10,9.48,90,86.18
19.02,79.02,10,9.48,90,86.19
19.04,79.04,10,9.47,90,86.16
19.06,79.06,10,9.45,90,86.18
19.08,79.08,10,9.42,90,86.28
19.1,79.1,10,9.38,90,86.51
19.12,79.12,10,9.38,90,86.69
19.14,79.14,10,9.38,90,86.76
19.16,79.16,10,9.36,90,86.82
19.18,79.18,10,9.35,90,86.89
19.21,79.21,10,9.36,90,86.94
19.23,79.23,10,9.36,90,87
19.25,79.25,10,9.35,90,87.03
19.27,79.27,10,9.35,90,87
19.29,79.29,10,9.36,90,86.94
19.31,79.31,10,9.37,90,86.87
19.33,79.33,10,9.39,90,86.72
19.35,79.35,10,9.41,90,86.67
19.37,79.37,10,9.43,90,86.59
19.39,79.39,10,9.44,90,86.5
19.41,79.41,10,9.45,90,86.5
19.43,79.43,10,9.47,90,86.54
19.45,79.45,10,9.48,90,86.46
19.47,79.47,10,9.48,90,86.42
19.49,79.49,10,9.48,90,86.41
19.51,79.51,10,9.49,90,86.34
19.53,79.53,10,9.49,90,86.31
19.55,79.55,10,9.49,90,86.32
19.58,79.58,10,9.49,90,86.34
19.6,79.6,10,9.5,90,86.31
19.62,79.62,10,9.5,90,86.23
19.64,79.64,10,9.49,90,86.17
19.66,79.66,10,9.48,90,86.16
19.68,79.68,10,9.48,90,86.2
19.7,79.7,10,9.47,90,86.25
19.72,79.72,10,9.45,90,86.31
19.74,79.74,10,9.44,90,86.34
19.76,79.76,10,9.42,90,86.41
19.78,79.78,10,9.4,90,86.46
19.8,79.8,10,9.4,90,86.54
19.82,79.82,10,9.4,90,86.59
19.84,79.84,10,9.41,90,86.61
19.86,79.86,10,9.42,90,86.59
19.88,79.88,10,9.49,90,86.57
19.9,79.9,10,9.49,90,86.61
19.93,79.93,10,9.48,90,86.74
19.95,79.95,10,9.52,90,86.86
19.97,79.97,10,9.51,90,86.84
19.99,79.99,10,9.59,90,86.82
